s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_GEOM,Q_ENTH,Q_TOTAL,MLR_FUEL,MLR_TOTAL
 9.3508682E+000, 3.4457741E+003,-1.2962637E+003,-1.9515268E+003,-7.6177637E+001, 1.0173045E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.8877437E+002, 1.2282332E+002, 7.9037877E-002, 7.9037877E-002
 9.3636513E+000, 3.3127222E+003,-1.2506981E+003,-1.9803600E+003,-7.5715297E+001, 1.0174601E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.5651556E+001, 6.9663545E+000, 7.9204178E-002, 7.9204178E-002
 9.3764343E+000, 3.2079743E+003,-1.2253436E+003,-1.9732219E+003,-7.6368464E+001, 1.0192854E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.0832550E+001,-6.5940475E+001, 7.9158439E-002, 7.9158439E-002
 9.3956089E+000, 3.0853028E+003,-1.1715887E+003,-1.9975816E+003,-7.0569313E+001, 1.0212883E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-9.5691179E+001,-1.5341547E+002, 7.9102811E-002, 7.9102811E-002
 9.4083920E+000, 3.0291592E+003,-1.1419147E+003,-2.0063941E+003,-7.3725175E+001, 1.0266826E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.5126963E+002,-1.9184821E+002, 7.9225106E-002, 7.9225106E-002
 9.4211750E+000, 3.0208862E+003,-1.1544504E+003,-2.0998187E+003,-6.5209100E+001, 1.0320489E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.2767473E+002,-2.9755992E+002, 7.9385589E-002, 7.9385589E-002
 9.4403496E+000, 3.0337616E+003,-1.1678320E+003,-2.2150897E+003,-6.9176177E+001, 1.0341975E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.4100368E+002,-4.1730211E+002, 7.9364885E-002, 7.9364885E-002
 9.4531326E+000, 3.0046908E+003,-1.1631083E+003,-2.3377391E+003,-7.0976814E+001, 1.0402846E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.9122258E+002,-5.6609312E+002, 7.9587515E-002, 7.9587515E-002
 9.4659157E+000, 3.0175366E+003,-1.1922602E+003,-2.4187607E+003,-6.6806031E+001, 1.0429588E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-6.0374558E+002,-6.5924736E+002, 7.9704504E-002, 7.9704504E-002
 9.4850903E+000, 2.9896132E+003,-1.1710028E+003,-2.4834342E+003,-6.5799943E+001, 1.0456910E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-6.7517351E+002,-7.2957808E+002, 7.9794946E-002, 7.9794946E-002
 9.4978733E+000, 3.0296354E+003,-1.1875959E+003,-2.5149760E+003,-5.8156138E+001, 1.0464265E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-6.9880789E+002,-7.3004617E+002, 7.9920828E-002, 7.9920828E-002
 9.5106564E+000, 3.0364035E+003,-1.1848725E+003,-2.5019643E+003,-6.3425604E+001, 1.0426323E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-6.9444692E+002,-7.1281625E+002, 7.9927725E-002, 7.9927725E-002
 9.5298309E+000, 3.0592796E+003,-1.1945796E+003,-2.4646097E+003,-5.5206172E+001, 1.0467845E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-6.5150124E+002,-6.5406912E+002, 8.0112441E-002, 8.0112441E-002
 9.5426140E+000, 3.1659168E+003,-1.2387275E+003,-2.3898076E+003,-5.4166928E+001, 1.0422818E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.1627210E+002,-5.1574290E+002, 7.9938188E-002, 7.9938188E-002
 9.5553970E+000, 3.1637709E+003,-1.2280703E+003,-2.3185536E+003,-5.1114713E+001, 1.0386486E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.3692656E+002,-4.3292902E+002, 7.9810922E-002, 7.9810922E-002
 9.5758495E+000, 3.2063901E+003,-1.2433906E+003,-2.2138628E+003,-4.8518829E+001, 1.0334437E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.0369164E+002,-2.9834877E+002, 7.9439219E-002, 7.9439219E-002
 9.5899115E+000, 3.3077994E+003,-1.2793754E+003,-2.0934316E+003,-5.0812167E+001, 1.0270780E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.5427878E+002,-1.1479272E+002, 7.9148382E-002, 7.9148382E-002
 9.6039724E+000, 3.3454154E+003,-1.2925716E+003,-2.0026207E+003,-4.7529257E+001, 1.0239794E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.0641161E+000, 3.7178675E+000, 7.9233824E-002, 7.9233824E-002
 9.6180344E+000, 3.4117016E+003,-1.3136122E+003,-1.9136803E+003,-4.6366163E+001, 1.0163372E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.1935607E+002, 1.3905928E+002, 7.8784187E-002, 7.8784187E-002
 9.6320953E+000, 3.5080174E+003,-1.3695808E+003,-1.8319419E+003,-5.0867617E+001, 1.0116908E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.4590734E+002, 2.5663881E+002, 7.8333121E-002, 7.8333121E-002
 9.6461573E+000, 3.5299024E+003,-1.3842491E+003,-1.7755680E+003,-4.5845728E+001, 1.0059702E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.4660753E+002, 3.2524558E+002, 7.7874314E-002, 7.7874314E-002
 9.6602182E+000, 3.5091421E+003,-1.3779475E+003,-1.7262248E+003,-4.6877070E+001, 1.0051475E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.7114184E+002, 3.5909785E+002, 7.7623935E-002, 7.7623935E-002
 9.6813107E+000, 3.4933458E+003,-1.3763622E+003,-1.6942361E+003,-5.0295604E+001, 1.0002135E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.9820173E+002, 3.7345206E+002, 7.7193160E-002, 7.7193160E-002
 9.6953716E+000, 3.5270388E+003,-1.3748026E+003,-1.6818838E+003,-4.5451902E+001, 9.9759137E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.2683060E+002, 4.2589817E+002, 7.6862892E-002, 7.6862892E-002
 9.7094326E+000, 3.5505353E+003,-1.3998695E+003,-1.6738060E+003,-4.8136559E+001, 9.9495310E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.7437796E+002, 4.2971817E+002, 7.6627886E-002, 7.6627886E-002
 9.7234945E+000, 3.5461114E+003,-1.3757391E+003,-1.6702886E+003,-5.1866034E+001, 9.9592125E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5876133E+002, 4.4921367E+002, 7.6559888E-002, 7.6559888E-002
 9.7367172E+000, 3.5447923E+003,-1.3929627E+003,-1.6853080E+003,-5.0824194E+001, 9.9666539E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.3776333E+002, 4.1669409E+002, 7.6583235E-002, 7.6583235E-002
 9.7552958E+000, 3.4833084E+003,-1.3500841E+003,-1.7097004E+003,-4.8664250E+001, 9.9459910E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.1439656E+002, 3.7585422E+002, 7.6395025E-002, 7.6395025E-002
 9.7676802E+000, 3.4467630E+003,-1.3472268E+003,-1.7479870E+003,-4.9746556E+001, 9.9043748E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.6432798E+002, 3.0279312E+002, 7.6121555E-002, 7.6121555E-002
 9.7800655E+000, 3.4094309E+003,-1.3143219E+003,-1.7869615E+003,-5.5025083E+001, 9.8775331E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.8141209E+002, 2.5411014E+002, 7.5896450E-002, 7.5896450E-002
 9.7986431E+000, 3.3352794E+003,-1.2821844E+003,-1.8477875E+003,-5.3068846E+001, 9.8575363E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.9993644E+002, 1.5322438E+002, 7.5841579E-002, 7.5841579E-002
 9.8110285E+000, 3.2893670E+003,-1.2664999E+003,-1.8871737E+003,-5.5619256E+001, 9.8259075E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3455942E+002, 8.1056691E+001, 7.5600521E-002, 7.5600521E-002
 9.8296061E+000, 3.2204966E+003,-1.2366901E+003,-1.9056761E+003,-5.2903006E+001, 9.8205881E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.4446577E+001, 2.6209462E+001, 7.5445206E-002, 7.5445206E-002
 9.8419914E+000, 3.1951585E+003,-1.2277323E+003,-1.9123925E+003,-5.2146096E+001, 9.7929955E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.3073189E+001, 3.8668629E+000, 7.5177380E-002, 7.5177380E-002
 9.8605690E+000, 3.1437098E+003,-1.2129439E+003,-1.9009615E+003,-5.0120278E+001, 9.7700711E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0006936E+000,-1.9338918E+001, 7.5134663E-002, 7.5134663E-002
 9.8729544E+000, 3.1286005E+003,-1.2038138E+003,-1.8922040E+003,-4.9785034E+001, 9.7542725E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.6958131E+000,-1.6226959E+001, 7.4919835E-002, 7.4919835E-002
 9.8853388E+000, 3.0839421E+003,-1.1887261E+003,-1.8764346E+003,-5.0669355E+001, 9.7217489E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-6.5847263E+000,-3.0915793E+001, 7.4719859E-002, 7.4719859E-002
 9.9039164E+000, 3.0657225E+003,-1.1866305E+003,-1.8455000E+003,-5.0165993E+001, 9.6781792E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.2630237E+000,-1.5606224E+001, 7.4312438E-002, 7.4312438E-002
 9.9163017E+000, 3.0453630E+003,-1.1727292E+003,-1.8078205E+003,-4.8990209E+001, 9.6025695E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.0775929E+001, 1.6783335E+001, 7.3844344E-002, 7.3844344E-002
 9.9367371E+000, 3.0297172E+003,-1.1696689E+003,-1.7617257E+003,-5.1338823E+001, 9.5014307E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.8867164E+001, 4.7933993E+001, 7.2995679E-002, 7.2995679E-002
 9.9503613E+000, 3.0741397E+003,-1.1842243E+003,-1.7151750E+003,-5.6454316E+001, 9.3903727E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2589142E+002, 1.1922516E+002, 7.2407078E-002, 7.2407078E-002
 9.9639845E+000, 3.1107292E+003,-1.1928218E+003,-1.6753867E+003,-5.3021751E+001, 9.3924073E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.7347371E+002, 1.9043818E+002, 7.2182699E-002, 7.2182699E-002
 9.9776087E+000, 3.1721944E+003,-1.2303742E+003,-1.6340867E+003,-5.2439367E+001, 9.4108847E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.6340869E+002, 2.5623518E+002, 7.1941250E-002, 7.1941250E-002
 9.9912319E+000, 3.2290128E+003,-1.2460740E+003,-1.5883051E+003,-5.0602440E+001, 9.3534667E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.1199043E+002, 3.4496655E+002, 7.1610271E-002, 7.1610271E-002
 1.0011667E+001, 3.3643414E+003,-1.2976456E+003,-1.4920442E+003,-4.4571322E+001, 9.4133320E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.8930510E+002, 5.3102163E+002, 7.1094378E-002, 7.1094378E-002
 1.0025290E+001, 3.4406745E+003,-1.3627337E+003,-1.3520524E+003,-5.2792792E+001, 9.6120883E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.9325874E+002, 6.7405682E+002, 7.0518775E-002, 7.0518775E-002
 1.0038915E+001, 3.3747845E+003,-1.3602941E+003,-1.2823771E+003,-5.7864438E+001, 9.3407953E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.1790758E+002, 6.7518297E+002, 6.9767744E-002, 6.9767744E-002
 1.0052538E+001, 3.3570703E+003,-1.3360087E+003,-1.2292315E+003,-5.3817174E+001, 9.2021547E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.4195819E+002, 7.3893312E+002, 6.9016957E-002, 6.9016957E-002
 1.0067524E+001, 3.5039885E+003,-1.3481909E+003,-1.2006337E+003,-4.7141843E+001, 9.2255107E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.1511617E+002, 9.0894461E+002, 6.8341742E-002, 6.8341742E-002
 1.0081622E+001, 3.8476023E+003,-1.4096043E+003,-1.2196987E+003,-3.8351747E+001, 9.3254309E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0283223E+003, 1.1808800E+003, 6.7729123E-002, 6.7729123E-002
 1.0099376E+001, 4.4038987E+003,-1.6152774E+003,-1.3295399E+003,-2.7650075E+001, 9.4458566E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3269776E+003, 1.4323759E+003, 6.6930729E-002, 6.6930729E-002
 1.0114249E+001, 4.7542409E+003,-1.8045622E+003,-1.4437924E+003,-2.6368205E+001, 9.5479006E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.4721896E+003, 1.4804729E+003, 6.6467756E-002, 6.6467756E-002
 1.0127461E+001, 4.6930415E+003,-1.8506282E+003,-1.4684479E+003,-2.4249218E+001, 9.5173012E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3870684E+003, 1.3506679E+003, 6.6424065E-002, 6.6424065E-002
 1.0140674E+001, 4.5345893E+003,-1.7848429E+003,-1.4766971E+003,-2.5575768E+001, 9.4245831E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2597040E+003, 1.2484159E+003, 6.6344152E-002, 6.6344152E-002
 1.0158290E+001, 4.5258372E+003,-1.7265352E+003,-1.6020484E+003,-2.6828160E+001, 9.5069636E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.1572183E+003, 1.1713760E+003, 6.6686418E-002, 6.6686418E-002
 1.0171502E+001, 4.6159307E+003,-1.7505264E+003,-1.8340028E+003,-2.4913015E+001, 9.6557927E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0312001E+003, 1.0074541E+003, 6.7177200E-002, 6.7177200E-002
 1.0189118E+001, 4.6362957E+003,-1.7749093E+003,-2.0623997E+003,-2.6380135E+001, 9.7390230E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.1178371E+002, 7.7358056E+002, 6.7479504E-002, 6.7479504E-002
 1.0202331E+001, 4.5453410E+003,-1.7642621E+003,-2.2397677E+003,-2.9844635E+001, 9.7300511E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.5618525E+002, 5.1243955E+002, 6.7906753E-002, 6.7906753E-002
 1.0215543E+001, 4.4996713E+003,-1.7221154E+003,-2.3794512E+003,-3.2336380E+001, 9.7313195E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.1753281E+002, 3.6674141E+002, 6.8205006E-002, 6.8205006E-002
 1.0231583E+001, 4.4668858E+003,-1.7174759E+003,-2.5559887E+003,-3.0344769E+001, 9.7415527E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.1074112E+002, 1.6405060E+002, 6.8477727E-002, 6.8477727E-002
 1.0245769E+001, 4.3587135E+003,-1.6956146E+003,-2.7498643E+003,-3.0193446E+001, 9.7940806E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-6.8521236E+001,-1.1597944E+002, 6.8618904E-002, 6.8618904E-002
 1.0262256E+001, 4.2227813E+003,-1.6487528E+003,-2.9291930E+003,-3.1017491E+001, 9.7750350E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.3969191E+002,-3.8520451E+002, 6.8613681E-002, 6.8613681E-002
 1.0277707E+001, 4.1042695E+003,-1.5963117E+003,-3.1245738E+003,-3.1139237E+001, 9.7293912E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-6.0627772E+002,-6.4678235E+002, 6.8496641E-002, 6.8496641E-002
 1.0291373E+001, 4.0785869E+003,-1.5686129E+003,-3.3255934E+003,-2.7525835E+001, 9.7183869E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-8.1824992E+002,-8.4217334E+002, 6.8264404E-002, 6.8264404E-002
 1.0305040E+001, 4.1022324E+003,-1.5744690E+003,-3.5333082E+003,-2.8447676E+001, 9.6876767E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.0134238E+003,-1.0330236E+003, 6.7860366E-002, 6.7860366E-002
 1.0321440E+001, 4.0945355E+003,-1.5770673E+003,-3.7858174E+003,-3.4697415E+001, 9.7080796E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.2645842E+003,-1.3020758E+003, 6.7550527E-002, 6.7550527E-002
 1.0337007E+001, 4.1575566E+003,-1.5771669E+003,-4.1317272E+003,-3.7424105E+001, 9.7126852E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.5658015E+003,-1.5877903E+003, 6.7270572E-002, 6.7270572E-002
 1.0351739E+001, 4.3323758E+003,-1.6436851E+003,-4.5636350E+003,-3.8524893E+001, 9.7917893E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.8758126E+003,-1.9124900E+003, 6.7154423E-002, 6.7154423E-002
 1.0366471E+001, 4.5651277E+003,-1.7397930E+003,-5.1279418E+003,-4.3250609E+001, 9.8596616E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.3025327E+003,-2.3448717E+003, 6.7196939E-002, 6.7196939E-002
 1.0381204E+001, 4.7908273E+003,-1.8289337E+003,-5.8158305E+003,-5.0113433E+001, 9.9782537E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.8462226E+003,-2.9030524E+003, 6.7635254E-002, 6.7635254E-002
 1.0395936E+001, 4.9546944E+003,-1.8874934E+003,-6.4255831E+003,-4.8745068E+001, 1.0175929E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.3605810E+003,-3.4061096E+003, 6.8425864E-002, 6.8425864E-002
 1.0410668E+001, 5.1160178E+003,-1.9484312E+003,-6.8696718E+003,-6.0755189E+001, 1.0373875E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.7165449E+003,-3.7618029E+003, 6.9290533E-002, 6.9290533E-002
 1.0425131E+001, 5.2581972E+003,-2.0010170E+003,-7.1277072E+003,-7.9391013E+001, 1.0625811E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.9031916E+003,-3.9488555E+003, 7.0070315E-002, 7.0070315E-002
 1.0440423E+001, 5.2086058E+003,-1.9963637E+003,-7.2064597E+003,-1.0378074E+002, 1.0936041E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.0320974E+003,-4.0969047E+003, 7.1220445E-002, 7.1220445E-002
 1.0456895E+001, 5.0061305E+003,-1.9125653E+003,-7.1591264E+003,-1.2999553E+002, 1.1286503E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.1002585E+003,-4.1944282E+003, 7.2688865E-002, 7.2688865E-002
 1.0470428E+001, 4.8504007E+003,-1.8345938E+003,-7.3330723E+003,-1.4635331E+002, 1.1761775E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.3715998E+003,-4.4624425E+003, 7.4498600E-002, 7.4498600E-002
 1.0485894E+001, 4.9166398E+003,-1.8615497E+003,-7.5759386E+003,-1.5199250E+002, 1.2296886E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.5854365E+003,-4.6716113E+003, 7.6747209E-002, 7.6747209E-002
 1.0501361E+001, 4.9533502E+003,-1.8631992E+003,-7.5252773E+003,-1.4835329E+002, 1.3058482E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.5191567E+003,-4.5821737E+003, 7.9579393E-002, 7.9579393E-002
 1.0516827E+001, 5.0899903E+003,-1.9020340E+003,-8.0276896E+003,-1.4288125E+002, 1.4012313E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.8669806E+003,-4.9812133E+003, 8.3423848E-002, 8.3423848E-002
 1.0530359E+001, 5.4257634E+003,-2.0103406E+003,-8.9162181E+003,-1.1885513E+002, 1.5026485E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.5464357E+003,-5.6181477E+003, 8.7278952E-002, 8.7278952E-002
 1.0545431E+001, 5.7671193E+003,-2.1395687E+003,-9.7223688E+003,-9.8800732E+001, 1.6410410E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-6.1337218E+003,-6.1919780E+003, 9.2646100E-002, 9.2646100E-002
 1.0561055E+001, 6.1581706E+003,-2.2510847E+003,-9.6062650E+003,-6.2752468E+001, 1.8599477E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.8227328E+003,-5.7600716E+003, 1.0144879E-001, 1.0144879E-001
 1.0576678E+001, 6.6518279E+003,-2.2517436E+003,-8.5057827E+003,-3.6592956E+001, 2.2092777E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.2202139E+003,-4.1400821E+003, 1.1579482E-001, 1.1579482E-001
 1.0591105E+001, 7.2518415E+003,-2.2736290E+003,-8.0384395E+003,-2.7448674E+001, 2.7630768E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.1309549E+003,-3.0849126E+003, 1.3834465E-001, 1.3834465E-001
 1.0606469E+001, 7.4107959E+003,-2.2752536E+003,-8.0159790E+003,-2.0828198E+001, 3.7671507E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.9193221E+003,-2.8974978E+003, 1.7844577E-001, 1.7844577E-001
 1.0620297E+001, 8.0583370E+003,-2.2850352E+003,-7.3916530E+003,-2.0672087E+001, 5.2515605E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.7517784E+003,-1.6337718E+003, 2.3489475E-001, 2.3489475E-001
 1.0635661E+001, 8.7366515E+003,-2.4658003E+003,-6.6269754E+003,-2.2641246E+001, 7.3100593E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.1642112E+002,-3.7145534E+002, 3.1051656E-001, 3.1051656E-001
 1.0650518E+001, 9.8339843E+003,-2.7451123E+003,-6.6816637E+003,-2.6314558E+001, 9.8433761E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.0256533E+002, 3.9073714E+002, 4.0364510E-001, 4.0364510E-001
 1.0665560E+001, 1.1104875E+004,-3.2005454E+003,-7.1717766E+003,-2.9611677E+001, 1.1804044E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.8367576E+002, 7.1474508E+002, 4.8385781E-001, 4.8385781E-001
 1.0680602E+001, 1.2002953E+004,-3.6475061E+003,-7.4143617E+003,-2.9683408E+001, 1.2054135E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.2190949E+002, 9.2345596E+002, 5.0598653E-001, 5.0598653E-001
 1.0695498E+001, 1.2533933E+004,-3.9790299E+003,-7.5506660E+003,-3.0479481E+001, 1.1146034E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.3651649E+002, 9.8490389E+002, 5.0641820E-001, 5.0641820E-001
 1.0710163E+001, 1.3912620E+004,-4.3767027E+003,-7.4842568E+003,-3.1804341E+001, 9.4118491E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.9113140E+003, 2.0292675E+003, 4.0096878E-001, 4.0096878E-001
 1.0725780E+001, 1.6548700E+004,-5.1609412E+003,-6.4741137E+003,-3.1724260E+001, 8.7011113E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.6624048E+003, 4.8906216E+003, 3.6839026E-001, 3.6839026E-001
 1.0740998E+001, 1.8822042E+004,-5.9530763E+003,-5.9968581E+003,-3.3804873E+001, 9.7886389E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.7631819E+003, 6.8480909E+003, 4.0158801E-001, 4.0158801E-001
 1.0755872E+001, 2.1553836E+004,-6.4246738E+003,-7.4212651E+003,-3.4686904E+001, 1.0172415E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.5285538E+003, 7.6833822E+003, 4.4376788E-001, 4.4376788E-001
 1.0770453E+001, 2.4857681E+004,-7.2959869E+003,-9.8012009E+003,-3.4882233E+001, 8.6375547E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.5719616E+003, 7.7342482E+003, 3.6940370E-001, 3.6940370E-001
 1.0785035E+001, 3.0123238E+004,-8.5733155E+003,-1.1987288E+004,-3.5137453E+001, 8.5044593E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.4608835E+003, 9.5360015E+003, 3.5268829E-001, 3.5268829E-001
 1.0800589E+001, 3.4388773E+004,-1.0443782E+004,-1.2351842E+004,-3.6680102E+001, 1.0236158E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.1393326E+004, 1.1566705E+004, 4.8036360E-001, 4.8036360E-001
 1.0815170E+001, 3.5093552E+004,-1.2540111E+004,-1.3692915E+004,-3.8481593E+001, 9.9393640E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.0837159E+003, 8.8319832E+003, 4.4575867E-001, 4.4575867E-001
 1.0830404E+001, 3.3690213E+004,-1.2616024E+004,-1.7429129E+004,-3.9440437E+001, 9.1601760E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.8277182E+003, 3.6147794E+003, 3.9438941E-001, 3.9438941E-001
 1.0845722E+001, 2.9438735E+004,-1.1281251E+004,-2.0457738E+004,-4.0034980E+001, 7.9349475E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.1317446E+003,-2.3323553E+003, 3.3707706E-001, 3.3707706E-001
 1.0860618E+001, 2.6699566E+004,-1.0235633E+004,-2.0992047E+004,-3.9571655E+001, 7.9043194E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.4325610E+003,-4.5597810E+003, 3.3302167E-001, 3.3302167E-001
 1.0875513E+001, 2.3295301E+004,-8.9824146E+003,-2.1458324E+004,-4.2688229E+001, 8.5610291E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-7.0783142E+003,-7.1795648E+003, 3.5874104E-001, 3.5874104E-001
 1.0890408E+001, 1.9608529E+004,-7.6016436E+003,-2.0207058E+004,-4.6761999E+001, 1.0068639E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-8.1310182E+003,-8.2368662E+003, 4.1788420E-001, 4.1788420E-001
 1.0905303E+001, 1.5544143E+004,-5.9547555E+003,-1.8622771E+004,-4.6212337E+001, 1.0195768E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-9.0581897E+003,-9.0693996E+003, 4.3113656E-001, 4.3113656E-001
 1.0920198E+001, 1.3580599E+004,-5.0958779E+003,-1.3571577E+004,-4.1630855E+001, 9.2885835E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.2317361E+003,-5.1191984E+003, 4.0545207E-001, 4.0545207E-001
